,Month_year,Country,Balance,Combustible Renewables,Hydro,Other Renewables,Solar,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",Wind,value_CDD_18,value_CDD_21,value_Global_Horizontal_Irrandiance,value_HDD_16,value_HDD_18,value_Heat_index,value_Relative_Humidty,value_Temperature,value_Total_Precipitation,"total target (wind, solar, hydro)"
143,2014-04-01,Denmark,Net Electricity Production,389.233,1.051,0.0,70.748,1488.29,1027.258,0.0,0.0,641614.0,220.2,280.2,8.662,77.79,8.463,0.0607,1099.057
144,2014-04-01,Estonia,Net Electricity Production,49.033,3.034,0.0,0.0,99.359,47.292,0.0,0.0,695317.0,305.0,365.0,5.834,63.62,5.739,0.03515,50.326
145,2014-04-01,Finland,Net Electricity Production,960.218,1034.747,0.0,1.142,2089.461,93.354,0.0,0.0,589207.0,354.2,414.2,4.193,65.47,2.321,0.0356,1129.2430000000002
146,2014-04-01,France,Net Electricity Production,331.052,5945.855,39.552,633.57,8034.265,1077.996,0.02768,0.0,720803.0,119.3,178.6,12.05,71.09,11.68,0.08354,7657.421
147,2014-04-01,Germany,Net Electricity Production,3744.061,1741.776,0.0,4021.361,13471.303,3959.896,0.0,0.0,650797.0,142.1,201.6,11.28,73.2,10.87,0.08461,9723.033
148,2014-04-01,Greece,Net Electricity Production,16.515,275.359,0.0,333.489,908.107,282.744,2.212,0.04118,828337.0,53.92,104.6,14.59,75.64,14.5,0.1006,891.5919999999999
149,2014-04-01,Hungary,Net Electricity Production,138.663,25.565,0.0,6.602,221.317,50.487,0.004152,0.0,703988.0,95.52,153.7,12.88,68.33,12.95,0.0889,82.654
150,2014-04-01,Iceland,Net Electricity Production,0.0,917.846,0.0,0.0,1368.595,0.528,0.0,0.0,548608.0,353.9,413.9,4.205,81.87,1.76,0.1211,918.374
151,2014-04-01,Ireland,Net Electricity Production,39.886,72.429,0.0,0.239,478.086,365.532,0.0,0.0,610027.0,188.0,248.0,9.733,81.18,9.712,0.09084,438.19999999999993
152,2014-04-01,Italy,Net Electricity Production,1282.371,5448.921,0.0,2074.135,10738.612,1481.073,0.1835,0.0,789194.0,79.13,135.9,13.47,74.55,12.75,0.1196,9004.129
153,2014-04-01,Japan,Net Electricity Production,1257.609,8115.068,0.0,2268.121,12396.521,550.774,1.258,0.2113,824883.0,107.3,161.6,12.65,66.9,11.44,0.1319,10933.963
154,2014-04-01,Korea,Net Electricity Production,113.139,565.481,41.0,283.584,1098.621,95.417,0.6015,0.0,815862.0,85.87,140.6,13.33,65.49,12.71,0.1079,944.482
155,2014-04-01,Latvia,Net Electricity Production,41.265,332.17,0.0,0.014,385.869,12.42,0.0,0.0,688089.0,254.7,314.6,7.515,60.78,7.28,0.04657,344.60400000000004
156,2014-04-01,Lithuania,Net Electricity Production,12.623,78.0,0.0,10.255,140.063,39.185,0.0,0.0,688566.0,222.9,282.5,8.585,61.03,8.538,0.04019,127.44
157,2014-04-01,Luxembourg,Net Electricity Production,9.254,93.411,0.0,11.348,118.79,4.777,0.0,0.0,676063.0,145.3,205.3,11.16,69.52,11.04,0.03378,109.536
158,2014-04-01,Mexico,Net Electricity Production,108.828,3398.052,0.0,19.803,4399.695,388.316,115.7,58.05,1062786.0,3.966,14.58,21.64,46.55,22.33,0.02305,3806.1710000000003
159,2014-04-01,Netherlands,Net Electricity Production,369.565,3.903,0.0,89.168,823.719,361.083,0.0,0.0,629118.0,127.9,187.4,11.75,78.58,11.45,0.08178,454.15400000000005
160,2014-04-01,New Zealand,Net Electricity Production,50.114,1554.89,0.0,1.23,2311.544,155.01,7.927,0.0009233,396514.0,45.62,83.71,15.47,82.72,13.12,0.2291,1711.13
161,2014-04-01,Norway,Net Electricity Production,23.455,10959.925,0.0,0.0,11162.299,178.919,0.0,0.0,560483.0,304.1,364.1,5.863,72.71,2.59,0.1327,11138.844
162,2014-04-01,Poland,Net Electricity Production,737.444,231.856,0.0,0.835,1461.564,491.429,0.0,0.0,646669.0,174.3,234.3,10.19,71.02,10.06,0.0738,724.1199999999999
163,2014-04-01,Portugal,Net Electricity Production,155.146,2068.31,0.0,47.49,3011.224,725.028,1.394,0.003258,793326.0,51.44,102.2,14.64,77.68,14.8,0.1076,2840.828
164,2014-04-01,Slovak Republic,Net Electricity Production,96.777,258.857,0.0,67.173,423.307,0.5,0.0,0.0,686751.0,160.2,219.7,10.68,72.25,10.36,0.1026,326.53000000000003
165,2014-04-01,Slovenia,Net Electricity Production,26.782,568.771,0.0,26.253,622.157,0.351,0.0,0.0,678869.0,123.1,183.0,11.9,72.63,11.59,0.1757,595.375
166,2014-04-01,Spain,Net Electricity Production,356.691,5401.388,0.0,1217.485,10975.667,4000.103,7.909,0.2524,856761.0,43.2,83.06,15.49,67.22,14.64,0.07433,10618.975999999999
167,2014-04-01,Sweden,Net Electricity Production,853.039,5928.756,0.0,5.903,7670.904,883.206,0.0,0.0,616701.0,281.6,341.6,6.613,68.2,3.735,0.04776,6817.865000000001
168,2014-04-01,Switzerland,Net Electricity Production,128.176,2932.0,0.0,91.083,3159.676,8.417,0.0,0.0,751424.0,207.7,267.7,9.076,72.03,6.244,0.1577,3031.5
169,2014-04-01,United Kingdom,Net Electricity Production,1511.034,765.891,0.167,453.155,4893.068,2162.821,0.0,0.0,556975.0,179.4,239.4,10.02,81.68,9.21,0.09881,3381.8669999999997
170,2014-04-01,United States,Net Electricity Production,5074.053,26308.948,0.0,2210.976,53649.634,18738.305,29.58,10.16,833508.0,117.2,156.9,13.76,57.04,8.862,0.1028,47258.229
171,2015-04-01,Argentina,Net Electricity Production,103.722,1890.171,0.0,1.192,2039.338,44.253,62.37,17.24,581138.0,16.41,30.74,19.06,64.95,16.04,0.07906,1935.616
172,2015-04-01,Australia,Net Electricity Production,260.244,1067.2862,0.0,376.7453,2579.0057,874.7301,35.3,10.4,736602.0,36.96,67.54,16.95,49.79,21.35,0.04229,2318.7616
173,2015-04-01,Austria,Net Electricity Production,352.708,3630.813,0.0,104.955,4587.765,499.284,0.01497,0.0,773718.0,229.6,288.3,8.391,64.32,6.579,0.1133,4235.052
174,2015-04-01,Belgium,Net Electricity Production,509.074,109.983,0.0,392.709,1327.408,315.642,0.0,0.0,719048.0,195.0,254.6,9.514,69.19,9.327,0.06058,818.3340000000001
175,2015-04-01,Brazil,Net Electricity Production,3104.246,29569.51,0.0,3.248,33670.802,993.798,174.0,92.4,686429.0,0.1515,1.133,24.23,81.98,25.13,0.2633,30566.555999999997
176,2015-04-01,Bulgaria,Net Electricity Production,18.577,668.584,0.0,119.212,966.389,160.016,0.4093,0.0,805841.0,181.9,239.8,10.02,61.1,10.23,0.07931,947.8119999999999
177,2015-04-01,Canada,Net Electricity Production,655.215,30969.789,1.524,282.796,34423.827,2514.503,0.0,0.0,701438.0,318.1,378.1,5.396,70.0,-6.102,0.05797,33767.088
178,2015-04-01,Chile,Net Electricity Production,474.964,1338.819,0.0,85.631,2027.122,127.708,2.877,0.04734,568285.0,64.8,112.8,14.34,68.36,10.36,0.1842,1552.158
179,2015-04-01,Colombia,Net Electricity Production,106.82,4352.938,0.0,0.56,4466.492,6.174,115.9,66.81,694234.0,16.89,34.56,21.65,84.85,24.47,0.4419,4359.6720000000005
180,2015-04-01,Croatia,Net Electricity Production,22.208,641.261,0.0,5.223,762.42,93.728,0.2261,0.0,802803.0,127.8,184.3,11.86,63.4,12.1,0.06915,740.212
181,2015-04-01,Cyprus,Net Electricity Production,3.055,0.0,0.0,9.781,35.022,22.186,12.13,1.622,998636.0,18.86,56.3,16.53,65.49,16.48,0.02933,31.967
182,2015-04-01,Czech Republic,Net Electricity Production,365.144,363.024,0.0,274.943,1054.455,51.344,0.0,0.0,730873.0,227.5,287.3,8.425,64.6,8.124,0.06013,689.3109999999999
183,2015-04-01,Denmark,Net Electricity Production,402.257,1.388,0.0,84.302,1559.205,1071.258,0.0,0.0,699092.0,264.6,324.6,7.181,76.54,7.053,0.04107,1156.9479999999999
184,2015-04-01,Estonia,Net Electricity Production,49.037,3.7,0.0,0.0,113.728,60.991,0.0,0.0,547654.0,324.8,384.8,5.173,77.19,5.097,0.09119,64.691
185,2015-04-01,Finland,Net Electricity Production,905.998,1269.319,0.0,0.929,2332.824,156.578,0.0,0.0,505862.0,361.1,421.1,3.965,76.2,2.555,0.06657,1426.826
186,2015-04-01,France,Net Electricity Production,320.176,5852.154,40.121,802.702,8485.518,1463.463,0.3433,0.001153,769877.0,130.4,188.2,11.74,66.61,11.56,0.08737,8118.319
187,2015-04-01,Germany,Net Electricity Production,3744.837,2427.367,0.0,4931.438,16497.503,5386.493,0.0,0.0,717246.0,213.1,272.9,8.902,66.56,8.544,0.06637,12745.298
188,2015-04-01,Greece,Net Electricity Production,17.262,578.252,0.0,371.769,1314.281,346.998,1.246,0.0,904619.0,77.3,129.8,13.71,68.18,13.67,0.04692,1297.019
189,2015-04-01,Hungary,Net Electricity Production,146.767,26.272,0.0,16.336,278.496,89.121,0.7244,0.0,786437.0,144.9,200.1,11.36,52.08,11.49,0.03413,131.72899999999998
190,2015-04-01,Iceland,Net Electricity Production,0.0,1106.884,0.0,0.0,1534.074,1.101,0.0,0.0,560143.0,427.4,487.4,1.753,77.71,-0.03998,0.1633,1107.9850000000001
191,2015-04-01,India,Net Electricity Production,2416.7203,10332.391,0.0,733.4823,15428.3536,1945.76,309.6,221.5,966060.0,2.762,3.574,29.56,56.76,26.66,0.1046,13011.6333
192,2015-04-01,Ireland,Net Electricity Production,37.488,77.489,0.0,0.654,494.939,379.308,0.0,0.0,692312.0,226.0,286.0,8.468,77.17,8.551,0.07227,457.451
193,2015-04-01,Italy,Net Electricity Production,1277.928,3995.95,0.0,2434.108,9669.087,1478.101,0.09229,0.0,859845.0,95.17,152.4,12.92,68.07,12.3,0.07022,7908.159
194,2015-04-01,Japan,Net Electricity Production,1819.67,10330.061,0.0,3095.442,15752.644,316.375,5.28,0.3962,723714.0,90.08,136.1,13.64,73.86,12.64,0.2151,13741.878
195,2015-04-01,Korea,Net Electricity Production,222.304,427.329,41.333,432.001,1234.717,111.75,2.419,0.0,728046.0,107.6,160.5,12.73,70.16,12.02,0.1715,971.0799999999999
196,2015-04-01,Latvia,Net Electricity Production,55.392,400.261,0.0,0.024,467.642,11.965,6.85e-05,0.0,579700.0,294.0,353.8,6.207,74.73,6.001,0.1011,412.25
197,2015-04-01,Lithuania,Net Electricity Production,27.186,90.91,0.0,8.152,197.602,71.354,0.0,0.0,606846.0,276.4,335.7,6.81,71.52,6.788,0.09076,170.416
198,2015-04-01,Luxembourg,Net Electricity Production,9.752,136.394,0.0,12.424,164.72,6.15,0.0,0.0,731023.0,197.0,256.8,9.441,65.54,9.285,0.08751,154.96800000000002
199,2015-04-01,Malta,Net Electricity Production,0.546,0.0,0.0,8.077,8.623,0.0,0.0,0.0,1007740.0,21.72,69.24,15.69,78.2,15.67,0.004698,8.077
200,2015-04-01,Mexico,Net Electricity Production,99.641,3566.055,0.0,24.299,4617.004,431.146,113.7,58.24,1008908.0,3.536,14.3,21.71,55.44,22.12,0.04635,4021.5
201,2015-04-01,Netherlands,Net Electricity Production,372.556,12.36,0.0,136.634,942.891,421.341,0.0,0.0,697664.0,217.2,277.1,8.762,74.4,8.568,0.04468,570.335
202,2015-04-01,New Zealand,Net Electricity Production,52.188,1582.696,0.0,2.635,2454.643,185.605,6.404,0.0,429310.0,55.45,97.28,14.97,79.81,12.56,0.2136,1770.936
203,2015-04-01,Norway,Net Electricity Production,20.093,10439.791,0.0,0.0,10668.718,208.834,0.0,0.0,560150.0,334.1,394.1,4.862,73.82,2.071,0.1442,10648.625
204,2015-04-01,People's Republic of China,Net Electricity Production,4046.394,78410.039,0.66,3195.261,103426.47,17764.324,50.89,20.56,888383.0,78.23,109.8,16.1,52.18,8.645,0.0785,99369.62400000001
205,2015-04-01,Poland,Net Electricity Production,786.999,278.55,0.0,6.801,2037.516,965.166,0.001901,0.0,676633.0,231.0,290.2,8.325,65.14,8.153,0.05582,1250.517
206,2015-04-01,Portugal,Net Electricity Production,210.447,873.626,0.0,65.158,1937.554,772.323,1.855,0.01504,808350.0,44.11,94.8,14.9,71.6,14.9,0.1027,1711.107
207,2015-04-01,Romania,Net Electricity Production,28.143,1765.873,0.0,182.575,2675.319,698.728,0.8223,0.0,757162.0,179.9,236.1,10.16,60.38,9.436,0.07978,2647.176
208,2015-04-01,Serbia,Net Electricity Production,1.504,1351.654,0.0,0.98,1354.138,0.0,1.559,0.0,771252.0,146.2,199.0,11.42,58.64,10.66,0.0711,1352.634
209,2015-04-01,Slovak Republic,Net Electricity Production,122.431,495.318,0.0,56.934,675.183,0.5,0.02286,0.0,760822.0,215.5,274.2,8.862,59.08,8.489,0.05838,552.752
210,2015-04-01,Slovenia,Net Electricity Production,24.011,268.8,0.0,31.341,324.152,0.0,0.03665,0.0,762267.0,163.7,222.9,10.57,60.18,10.27,0.05972,300.141
211,2015-04-01,Spain,Net Electricity Production,673.897,2814.775,0.0,1135.09,8585.16,3961.398,1.991,0.051,868235.0,58.29,109.0,14.43,65.23,13.68,0.06346,7911.263000000001
212,2015-04-01,Sweden,Net Electricity Production,908.257,5652.908,0.0,12.183,7952.714,1379.366,0.0,0.0,598474.0,297.4,357.4,6.087,70.98,3.516,0.06637,7044.457
213,2015-04-01,Switzerland,Net Electricity Production,114.974,2704.0,0.0,132.213,2960.354,9.167,0.0,0.0,826595.0,232.3,292.3,8.257,66.03,5.38,0.1623,2845.38
214,2015-04-01,United Kingdom,Net Electricity Production,2307.614,713.149,0.167,996.676,6354.358,2336.752,0.0,0.0,662723.0,214.6,274.6,8.848,76.48,8.014,0.06443,4046.5769999999998
215,2015-04-01,United States,Net Electricity Production,5171.725,23626.104,0.0,3348.154,51285.637,17867.192,33.7,12.98,815730.0,98.53,137.6,14.55,58.49,9.65,0.1052,44841.45
216,2016-04-01,Argentina,Net Electricity Production,23.65,2367.2,0.0,0.823,2442.737,51.064,46.56,19.69,496032.0,57.69,86.81,16.82,69.43,13.66,0.1469,2419.087
217,2016-04-01,Australia,Net Electricity Production,580.5049,953.9071,0.0,465.7322,2889.7059,889.5616,58.0,16.98,769064.0,13.72,31.36,18.92,46.21,24.06,0.01875,2309.2009
218,2016-04-01,Austria,Net Electricity Production,363.3534,3399.8752,0.0,116.2087,4346.5394,467.1005,0.005624,0.0,686954.0,217.9,277.6,8.745,70.2,7.153,0.1379,3983.1844
219,2016-04-01,Belgium,Net Electricity Production,305.003,128.524,0.0,341.421,1198.806,423.858,0.0,0.0,672308.0,222.4,282.4,8.587,74.09,8.262,0.1048,893.803
220,2016-04-01,Brazil,Net Electricity Production,4171.2253,33444.6535,0.0,5.61,39947.6237,2326.135,217.5,133.4,722608.0,3.41,5.903,25.98,76.62,26.06,0.213,35776.3985
221,2016-04-01,Bulgaria,Net Electricity Production,19.475,426.456,0.0,119.471,696.505,131.102,4.201,0.2469,788143.0,89.15,140.3,13.46,67.98,13.63,0.09327,677.029
222,2016-04-01,Canada,Net Electricity Production,680.114,30243.762,1.844,345.13,33673.973,2403.123,0.002853,0.0,710020.0,333.4,393.0,4.899,69.52,-6.933,0.05647,32992.015
223,2016-04-01,Chile,Net Electricity Production,479.353,1745.431,0.0,151.53,2554.355,178.041,1.209,0.03735,556269.0,116.2,172.3,12.3,68.21,9.142,0.1679,2075.002
224,2016-04-01,Colombia,Net Electricity Production,124.413,3430.949,0.0,0.56,3560.025,4.103,124.7,72.78,667317.0,12.74,29.09,22.3,86.11,24.93,0.4822,3435.612
225,2016-04-01,Croatia,Net Electricity Production,30.045,523.126,0.0,6.048,645.451,86.232,1.403,0.0,776426.0,96.44,148.1,13.11,68.95,13.48,0.08691,615.406
226,2016-04-01,Cyprus,Net Electricity Production,3.168,0.0,0.0,11.27,28.607,14.169,63.39,8.152,1011604.0,0.6577,4.881,19.95,65.76,19.53,0.01353,25.439
227,2016-04-01,Czech Republic,Net Electricity Production,359.12,272.262,0.0,231.749,900.339,37.208,0.0,0.0,645424.0,234.2,294.1,8.195,69.98,7.953,0.07901,541.219
228,2016-04-01,Denmark,Net Electricity Production,478.642,1.865,0.0,80.363,1605.849,1044.979,0.0,0.0,619797.0,285.0,345.0,6.499,79.23,6.457,0.1069,1127.207
229,2016-04-01,Estonia,Net Electricity Production,56.709,4.204,0.0,1.217,105.397,43.267,0.0,0.0,585186.0,322.5,382.5,5.25,76.19,5.157,0.0725,48.688
230,2016-04-01,Finland,Net Electricity Production,946.515,1592.241,0.0,2.207,2740.068,199.105,0.0,0.0,493117.0,364.3,424.3,3.858,77.24,2.733,0.08259,1793.5529999999999
231,2016-04-01,France,Net Electricity Production,398.057,6591.294,41.199,858.847,9620.741,1724.016,0.0,0.0,708048.0,182.7,242.5,9.916,73.12,9.698,0.1229,9174.157
232,2016-04-01,Germany,Net Electricity Production,3757.803,2324.3011,0.0,4128.5395,16462.4516,6235.8689,0.0,0.0,663360.0,232.3,292.3,8.256,71.96,8.005,0.09787,12688.7095
233,2016-04-01,Greece,Net Electricity Production,19.1396,501.3481,0.0,387.9319,1222.8849,314.4654,10.14,0.2235,955366.0,18.75,51.64,16.62,69.05,16.31,0.02282,1203.7454
234,2016-04-01,Hungary,Net Electricity Production,144.208,29.035,0.0,27.095,277.188,76.85,1.162,0.0,727944.0,106.3,158.8,12.74,61.48,12.9,0.04592,132.98
235,2016-04-01,Iceland,Net Electricity Production,0.0,1065.069,0.0,0.0,1508.781,0.676,0.0,0.0,581061.0,372.6,432.6,3.581,78.42,1.079,0.09041,1065.745
236,2016-04-01,India,Net Electricity Production,2127.3279,8712.2944,0.0,1409.2,14566.4299,2317.6076,397.5,308.8,1012114.0,2.415,3.088,32.76,47.25,29.12,0.0633,12439.102
237,2016-04-01,Ireland,Net Electricity Production,54.6459,86.5736,0.0,0.748,616.5371,474.5695,0.0,0.0,613210.0,265.8,325.8,7.139,77.06,7.255,0.1128,561.8911
238,2016-04-01,Italy,Net Electricity Production,1245.645,3893.989,0.0,2122.14,9332.09,1585.151,1.27,0.04883,829808.0,65.5,119.3,14.06,70.62,13.63,0.07919,7601.280000000001
239,2016-04-01,Japan,Net Electricity Production,1184.483,8874.599,0.0,4109.17,14942.95,588.423,3.318,0.5668,715781.0,69.2,117.9,14.18,73.24,12.83,0.2378,13572.192
240,2016-04-01,Korea,Net Electricity Production,269.703,447.922,41.333,564.274,1463.41,140.178,1.337,0.0,786873.0,73.07,129.4,13.73,69.67,13.09,0.2127,1152.374
241,2016-04-01,Latvia,Net Electricity Production,60.437,384.038,0.0,0.0,454.616,10.141,0.0,0.0,587187.0,285.8,345.8,6.472,71.72,6.228,0.09387,394.17900000000003
242,2016-04-01,Lithuania,Net Electricity Production,24.127,80.897,0.0,7.114,194.545,82.407,0.0,0.0,555171.0,265.2,325.2,7.16,69.01,7.072,0.08906,170.418
243,2016-04-01,Luxembourg,Net Electricity Production,11.7817,139.9362,0.0,11.0575,170.8858,8.1104,0.0,0.0,647172.0,253.2,313.2,7.559,75.58,7.421,0.1106,159.10410000000002
244,2016-04-01,Malta,Net Electricity Production,0.457,0.0,0.0,10.874,11.331,0.0,3.528,0.0,970315.0,1.553,29.33,17.14,80.41,17.07,0.00533,10.874
245,2016-04-01,Mexico,Net Electricity Production,114.084,3231.094,0.0,44.996,4658.834,791.257,118.2,59.02,1050811.0,4.264,12.87,21.87,51.32,22.21,0.03482,4067.3469999999998
246,2016-04-01,Netherlands,Net Electricity Production,411.587,15.25,0.0,92.033,1058.316,539.446,0.0,0.0,671966.0,225.0,285.0,8.499,75.9,8.352,0.0985,646.729
247,2016-04-01,New Zealand,Net Electricity Production,63.5983,1955.6323,0.0,3.5315,2821.6769,168.7314,4.144,0.0001067,452140.0,43.63,85.63,15.28,78.78,13.03,0.1235,2127.8952
248,2016-04-01,Norway,Net Electricity Production,18.135,11171.527,0.0,0.0,11338.792,149.13,0.0,0.0,583302.0,354.3,414.3,4.189,74.52,1.759,0.1056,11320.657
249,2016-04-01,People's Republic of China,Net Electricity Production,4577.849,84784.036,0.908,5618.197,117017.563,22026.704,45.67,15.23,855911.0,45.1,71.64,17.16,53.16,9.689,0.1119,112428.93699999999
250,2016-04-01,Poland,Net Electricity Production,577.831,242.121,0.0,14.779,1757.47,922.739,0.0,0.0,629857.0,212.4,272.1,8.929,67.9,8.793,0.07394,1179.6390000000001
251,2016-04-01,Portugal,Net Electricity Production,132.325,2536.526,0.0,75.921,3906.758,1154.995,0.005783,0.0,784997.0,89.27,148.6,13.05,75.97,13.24,0.1615,3767.442
252,2016-04-01,Romania,Net Electricity Production,25.251,2122.784,0.0,167.652,2779.803,464.115,4.015,0.2238,737772.0,96.52,147.2,13.23,67.75,12.62,0.1095,2754.5510000000004
253,2016-04-01,Serbia,Net Electricity Production,2.234,1162.912,0.0,1.069,1169.216,3.0,7.661,0.1154,765620.0,83.88,128.0,13.99,63.59,13.48,0.08327,1166.981
254,2016-04-01,Slovak Republic,Net Electricity Production,123.199,365.676,0.0,59.972,549.347,0.5,0.01342,0.0,668564.0,180.6,240.0,10.0,67.66,9.808,0.08539,426.14799999999997
255,2016-04-01,Slovenia,Net Electricity Production,23.838,409.272,0.0,27.433,460.543,0.0,0.1546,0.0,700923.0,140.5,198.8,11.38,67.93,11.05,0.1009,436.705
256,2016-04-01,Spain,Net Electricity Production,392.293,5656.529,0.0,1120.55,11603.43,4434.058,1.312,0.009446,804053.0,90.96,143.7,13.25,69.42,12.15,0.1243,11211.137
257,2016-04-01,Sweden,Net Electricity Production,970.7919,5549.4487,0.0,17.3087,7628.2239,1090.6746,0.0,0.0,550020.0,325.0,385.0,5.166,76.24,2.662,0.09937,6657.432
258,2016-04-01,Switzerland,Net Electricity Production,125.694,2930.896,0.0,146.484,3212.157,9.083,0.0,0.0,720885.0,257.8,317.8,7.408,76.44,4.792,0.2374,3086.463
259,2016-04-01,United Kingdom,Net Electricity Production,2734.7224,686.0645,0.0008,1314.8277,7581.5675,2845.9521,0.0,0.0,621138.0,259.7,319.7,7.342,76.97,6.789,0.1154,4846.844300000001
260,2016-04-01,United States,Net Electricity Production,4924.733,27073.886,0.0,3940.566,57772.68,20615.168,30.52,9.573,816073.0,108.0,145.6,14.17,59.91,10.04,0.1114,51629.619999999995
261,2017-04-01,Argentina,Net Electricity Production,57.947,2149.589,0.0,1.077,2254.211,45.599,31.39,7.419,543077.0,30.31,58.22,17.11,69.84,14.13,0.1427,2196.265
262,2017-04-01,Australia,Net Electricity Production,235.6273,684.0958,0.0,617.8798,2376.75,839.147,31.73,6.978,768844.0,24.53,49.82,17.42,49.8,22.08,0.03979,2141.1226
263,2017-04-01,Austria,Net Electricity Production,366.3683,3063.1176,0.0,129.1718,4213.17,654.505,0.0,0.0,682070.0,253.2,313.0,7.567,70.71,5.84,0.1701,3846.7943999999998
264,2017-04-01,Belgium,Net Electricity Production,433.5417,89.6928,0.0,384.8019,1236.8913,328.855,0.0,0.0,666614.0,226.1,286.1,8.464,69.54,8.191,0.03928,803.3497
265,2017-04-01,Brazil,Net Electricity Production,3554.5636,31214.4602,0.0,2.574,37324.9432,2553.3454,168.5,90.64,690799.0,1.168,3.529,24.0,81.07,25.11,0.2584,33770.3796
266,2017-04-01,Bulgaria,Net Electricity Production,30.042,305.177,0.0,153.333,600.165,111.613,0.4834,0.0007481,802445.0,179.5,237.4,10.1,66.38,10.24,0.08758,570.123
267,2017-04-01,Canada,Net Electricity Production,799.757,31193.736,0.0,332.995,34895.216,2568.728,0.0861,0.0,690588.0,291.9,351.2,6.297,71.82,-6.455,0.06271,34095.459
268,2017-04-01,Chile,Net Electricity Production,538.108,1064.571,0.0,281.586,2155.663,269.098,0.9071,0.02754,577336.0,84.7,139.0,13.4,67.98,10.15,0.1654,1615.2549999999999
269,2017-04-01,Colombia,Net Electricity Production,110.131,4962.182,0.0,0.892,5073.647,0.442,120.3,70.84,738282.0,17.28,34.8,21.88,84.07,24.72,0.385,4963.516
270,2017-04-01,Croatia,Net Electricity Production,37.524,369.4,0.0,7.665,516.792,102.203,0.04071,0.0,773034.0,124.6,183.5,11.88,67.27,12.31,0.1113,479.268
271,2017-04-01,Cyprus,Net Electricity Production,4.39,0.0,0.0,12.283,38.03,21.357,21.7,3.144,975439.0,3.074,24.59,17.9,69.17,17.64,0.03639,33.64
272,2017-04-01,Czech Republic,Net Electricity Production,381.0787,311.2213,0.0,211.0822,957.7092,54.3271,0.0,0.0,580032.0,259.6,319.6,7.348,72.13,7.04,0.1284,576.6306
273,2017-04-01,Denmark,Net Electricity Production,588.675,1.692,0.0,86.756,2058.057,1380.934,0.0,0.0,648644.0,286.7,346.7,6.445,78.5,6.432,0.07839,1469.382
274,2017-04-01,Estonia,Net Electricity Production,91.318,3.089,0.0,1.822,163.063,66.834,0.0,0.0,602076.0,391.7,451.7,2.944,77.05,3.075,0.08937,71.745
275,2017-04-01,Finland,Net Electricity Production,970.0298,935.8773,0.0,4.2185,2268.6081,358.4824,0.0,0.0,532616.0,442.8,502.8,1.241,75.63,-0.4732,0.07922,1298.5782
276,2017-04-01,France,Net Electricity Production,462.174,4282.998,42.943,1037.009,7336.713,1501.594,0.02198,0.0,817014.0,168.3,227.5,10.42,65.32,10.22,0.05208,6821.601
