Country,parameter,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23
Sierra Leone,Global horizontal irradiance (surface),825481,837932,800318,776224,670165,637477,548177,533030,562704,662077,708823,699326,815997,879209,830478,827066,674711,620123,558784,546579,618592,683704,656612,800939,837681,889799,911334,830398,667485,599840,483762,472650,585013,634984,668312,785149,878050,880738,832756,872059,673344,615971,585378,496002,578182,660767,675147,782742,757460,865273,951401,855610,684765,624624,570247,505094,600011,646001,643253,748201,833064,832480,932385,807550,662862,588941,562488,554423,563960,675379,711177,813673,772366,939887,907855,887558,694476,601204,495557,506265,534406,703590,680088,768161,819875,836819,867307,847879,654562,588449,558445,571911,601925,692412,662962,772148,850618,876222,818410,810060,740580,574233,509347,508977,576883,677836,691053,781791,855506,919609,932266,818557,700035,575664,530045,483516,593387,638956,686389,777127,848217,900600,860337,788873,682492,644484,467651,447376,550824,692489,749701,700981,812830,836569,875797,827076,746144,663154,538015,520221,651147,656101,714048,751274,837039,899912,934542,879210,703543,673329,537854,493813,543290,693414,738842,757544,848199,885079,899427,841004,741594,612954,592870,539764,618223
Singapore,Global horizontal irradiance (surface),781530,891593,811353,792918,754225,670533,645232,745724,713589,718003,672225,626165,624121,872101,775436,850122,750607,694917,790823,776653,796921,728310,637826,600907,777782,790645,792185,795482,765536,745101,719689,794133,833227,815445,639803,576179,720115,617221,906507,737012,696006,818875,711761,760854,714935,766438,659543,602413,785496,959779,954111,828582,719109,713393,745074,710205,860122,859504,682049,584351,765623,865941,872615,826789,706307,736200,775562,773078,876234,881255,661284,697683,761207,727115,856678,850218,727217,679981,737755,786080,784971,719868,582252,683782,685594,804711,832980,719791,715186,749167,755380,722066,787311,745818,637845,696487,651005,891808,844677,816571,714377,656801,751170,819807,825235,729657,637509,642379,784516,906658,921856,739578,762106,606339,784160,848261,887035,790492,721971,629606,796154,855838,879406,781005,670632,579133,633524,747880,611140,724303,605432,704446,619773,914918,857572,815650,687351,698432,730259,678458,766473,772087,672021,683807,830273,765062,871672,812082,813581,654801,745333,697417,716250,616941,661890,643130,639026,752149,779522,796105,761615,738609,678288,771394,814105
Sint Maarten (Dutch part),Global horizontal irradiance (surface),727815,817738,898215,986472,930178,922513,896741,942008,896542,744620,704831,642176,714783,820026,948950,986532,870828,925653,897269,886855,852498,865241,701455,655776,725790,846295,921524,1016802,912044,1041757,981740,904179,925839,773179,748932,672152,699586,836971,906033,996916,915562,934615,976130,958112,900711,796377,711014,653104,729573,829123,949140,992851,938224,997011,1007999,922636,890201,818152,700306,666584,740043,829820,941815,1024845,1028210,1010990,1012540,965215,922576,792089,716772,687643,712326,830805,919122,913603,953720,1001534,986217,980719,896839,801302,632204,674003,724766,861424,932909,946082,995010,1001392,974698,973820,785803,800633,718119,697247,709261,821479,978813,1004428,1040338,1012931,999849,973420,920878,778286,708744,685344,725099,811776,962691,1053363,972538,1023236,976338,959511,895223,847535,743869,676564,693205,840226,942303,1027687,1058631,1046125,993098,963380,914991,788138,687709,697460,709370,827265,951992,999916,1036219,923079,1004421,956037,915203,838749,740711,683948,734200,797037,945002,999846,1003662,1010162,983786,997542,837745,802334,693011,712656,710848,823112,953382,997510,1033244,1014783,974485,921508,952763
Slovak Republic,Global horizontal irradiance (surface),158770,263062,515022,669437,640617,790708,821164,707914,418705,344677,183442,123271,158152,307248,518819,712140,876953,834870,704558,771578,601126,342368,230667,108145,178800,316153,555671,692646,847647,800566,842172,792298,546279,314506,144779,130030,147723,246928,393066,704532,719717,810742,928509,763486,486085,345501,151152,139365,132289,251775,518007,686751,760900,911433,810567,657493,496263,281444,160874,123283,140513,289027,504180,760822,720068,877849,900876,766589,515855,281519,199797,107940,153995,233558,458995,668564,854638,894310,818027,729828,567794,250983,163982,138037,204905,265997,488294,610091,819441,945264,856412,785938,459899,306627,175103,119497,142347,272913,419999,750418,870958,811034,828357,765157,564911,356236,194632,109806,169514,311822,505101,676801,594048,941804,859887,740832,546337,367439,139919,126602,159532,293464,518081,851867,787210,727595,821064,741011,542920,241259,161748,103802,167469,287549,519029,663830,757589,955969,833062,660757,526141,383909,175265,115791,173387,306866,582465,619269,868146,956680,877411,733122,449552,337356,159484,113200,136367,284269,488775,593526,761786,835531,842936,698238,576899
Slovenia,Global horizontal irradiance (surface),174960,294717,470720,708412,726910,869798,890601,735911,467637,315288,184324,159770,199886,353061,519827,786396,924534,861185,834663,858159,628643,394153,264433,158085,229323,361011,609505,673922,857890,910639,880404,825799,531579,338479,177932,176229,177852,279612,402397,687388,710605,921174,959766,807650,501060,341223,171485,173488,151072,243025,568667,678869,819245,906208,801592,682621,449389,349693,178053,147878,184270,302663,511539,762267,766357,917342,892900,792567,517469,288350,282100,184727,198075,240532,463156,700923,796030,859633,879503,794720,593537,306709,192881,207404,238586,296896,566597,712863,860556,932809,954268,854920,445609,420402,190795,178316,182829,283173,440156,781718,810075,860141,857218,798771,585874,392214,176603,180166,211748,398289,568589,639226,591387,1002139,898105,759777,574153,374153,162618,167824,231131,348819,534593,879381,827919,804418,925299,715247,600166,344452,231502,118268,193959,340899,610195,667487,756315,1030375,892340,765862,626450,361662,205066,166646,239095,354489,633367,706562,817116,910572,956581,764858,517231,392282,194814,122773,171467,360565,502888,651407,708868,904737,883211,764637,619124
Solomon Islands,Global horizontal irradiance (surface),757967,851408,793544,810181,712908,645635,626942,698072,820140,883837,858083,858463,867176,824218,858004,785684,697416,650666,673712,688755,853918,827683,852193,865497,758265,770629,825735,784664,657477,617463,621407,741870,737144,820592,883928,830102,815944,869003,635542,755720,693333,622735,600117,711020,768666,737231,888600,792216,740814,784686,838285,633858,662628,615957,563595,708822,810031,763849,863500,894440,712400,801925,742798,747029,581416,537137,581957,743722,829494,838348,891562,782221,943957,725949,795387,712630,653256,659910,672725,678005,812934,900960,728733,759489,837699,728971,783093,694935,705941,537753,627392,686531,819088,840358,843393,756802,793593,902934,683851,681202,699852,622260,596875,702721,764199,797346,786910,759471,812334,787696,886643,706914,661332,613378,597784,604359,671903,819922,819406,862214,838374,754732,752689,709837,690059,650926,608610,724485,747107,868526,820918,846333,901250,637597,787036,692391,636747,652653,680339,716197,780803,893616,886341,677787,734749,744118,817383,743401,723071,653718,780461,772798,853899,941058,871086,864853,805064,824850,750311,803244,649109,633394,527102,558749,711797
Somalia,Global horizontal irradiance (surface),953938,979646,1001042,938727,831894,744617,747199,793050,908009,934190,943094,937219,969692,1049743,1090491,1015071,833117,794382,772221,850183,912902,853549,837473,906688,980552,1036563,1096063,971148,856929,784175,771634,881722,925670,851399,875416,841921,932795,1045204,967029,891724,894424,755150,745076,852741,925390,848095,821295,931975,976890,1024101,1017247,1003797,823309,780075,795597,864197,893080,869114,862826,933148,983721,1045762,1036444,930060,858161,803995,792153,847970,908890,848884,832348,885979,949144,1034127,1056597,944835,849856,761942,775706,843670,916350,910920,873734,890872,987964,991716,1070645,992139,835822,771762,774694,847429,890625,903939,870009,958750,995670,1010916,1035078,880966,807571,758643,786521,842697,914074,888311,872471,877235,942594,1013080,1062931,995055,849270,747400,764156,864285,899185,847213,789470,849422,909965,1008439,980041,905138,877887,769638,725706,801274,894115,912581,869270,893452,984101,1042096,1067099,971925,861510,799846,678650,854296,892116,907867,922036,882659,963163,1044639,1070954,999546,910956,757761,733562,809421,877334,869996,877138,892424,947511,1050078,972294,939244,891166,783316,745686,865990,917193
South Africa,Global horizontal irradiance (surface),997655,1021543,882879,668994,574495,526885,545292,719765,877947,986236,1052422,1079110,989932,990665,866045,653980,554907,503856,549008,686650,899814,1027003,1105137,1105325,1148280,1007727,883280,729582,602631,504025,553878,685541,845633,946923,1115444,1062344,1108945,1073264,880610,724340,608222,534358,547608,689330,877884,1000695,1106136,1058095,1096249,968745,836019,727287,593656,534381,565937,676195,881768,1022532,1032903,1103939,1128081,1078373,879605,698371,615448,504055,523174,676332,803596,1034542,1150346,1170084,1068714,1056150,873245,706841,575789,505276,536047,716745,845620,1032899,1074257,1155969,1051988,915876,928709,708954,582491,523116,574458,689873,863816,1003076,1129689,1141034,1156449,977744,858582,678032,580459,529993,555002,675507,879253,1041190,1161410,1174265,1154803,1010828,892189,683552,601955,541473,582346,708866,885723,1047046,1126538,1089167,1080093,959295,869244,674547,623777,537309,587212,695961,866116,980001,1055986,1087338,989006,956618,882976,746804,601616,515413,576426,672610,861156,979382,1091120,1045177,1072669,1015392,810878,656110,585669,511257,549534,689078,858774,984612,1035186,1083373,1135761,955940,887739,757534,558459,500638,546642,701007,849662
South Georgia and the South Sandwich Islands,Global horizontal irradiance (surface),802994,617317,383297,177435,87031,49929,84504,168582,345183,598296,763974,868962,727516,559238,394910,231444,103231,58296,81046,171855,359056,574784,713312,815353,846786,682655,425065,208409,89027,62044,90023,174387,365985,614668,777663,1010239,891097,612475,349492,190933,95907,55948,73409,175612,360764,573382,808874,963467,800836,616805,387911,229078,103627,53739,79327,173461,367120,532965,732233,943500,832702,616866,400382,223202,88856,61869,76573,182294,384730,608976,819903,921473,893743,659739,377790,222164,104307,57015,99320,193027,367634,576397,751970,905811,769290,586534,436076,216246,86475,64533,75590,172156,347911,535126,762028,843115,815588,593552,384940,210160,108329,64207,79683,158942,324888,586803,803824,876009,791712,659257,417783,234169,102941,54306,79265,185848,324513,617211,710703,791951,803789,584859,384547,225263,111921,61034,94109,177033,362077,589992,827516,862258,773073,630232,390272,189340,100193,63722,80258,187842,333174,575711,787010,813595,798484,609396,372829,193848,105469,60863,77950,168530,347919,540484,737575,973054,803305,560293,393503,222729,98486,53564,82729,175248,349038
South Sudan,Global horizontal irradiance (surface),898752,871301,947515,915800,821832,801882,745693,790851,855436,857775,852675,850569,919086,967089,974266,930059,846284,809161,809979,783268,836978,855682,897502,877472,926536,972371,1003729,927496,858584,808179,727014,768716,843223,876931,852963,855463,895000,947295,913780,943255,863389,798601,766912,780894,865939,874442,856944,888804,901907,970310,917175,868172,829775,812940,785999,787246,847576,831696,873064,876084,955109,951190,945337,951769,829773,810951,821488,852277,907012,828535,849304,862786,925085,995170,924361,868190,842135,805453,759649,851475,890355,885337,880758,875396,962337,955413,950099,919704,843719,818400,771401,800823,851293,881841,869162,906861,967798,923295,934259,906012,832899,779656,793510,803480,914645,869245,867767,851895,912362,915061,986199,930742,853234,725362,783469,791796,854985,795285,846679,855534,938792,949374,955693,912283,827086,788396,675716,759033,828475,857502,871590,879789,917686,980939,959894,939761,836763,815274,688365,841270,817287,872942,863745,854672,881253,986152,987806,905415,903959,803688,685124,708703,861482,864639,860062,863594,908581,999571,896598,913885,909723,784093,781872,863602,879805
Spain,Global horizontal irradiance (surface),295149,407291,624680,846578,1003975,1027420,1125991,986115,757904,551574,354930,288596,329480,504754,629590,883902,983468,1083750,1077772,983630,808039,594887,341957,315160,373305,557733,778532,787158,1031871,1109703,1129303,1015910,757063,531179,328272,295456,335252,469938,571958,842367,957207,1093361,1130200,1000056,774321,542284,374238,315891,292725,428314,691966,856761,1038173,1097123,1091113,978841,735222,557425,331984,315018,367258,451433,678739,868235,1061507,1109494,1115507,949778,747149,495436,408798,319206,302132,454582,672495,804053,948864,1116492,1118839,1019610,784911,534201,354457,305880,352866,467024,700429,947163,1015978,1102008,1108146,973674,791386,598856,413846,306313,340923,459690,610524,825801,947798,1021299,1095085,990236,772558,530544,332504,324834,357980,568285,753409,812590,1059307,1123055,1095328,981976,760016,549795,324746,288924,332054,516937,637297,725913,1010864,1056202,1128522,991649,773656,547907,358434,284001,324431,463675,725980,792262,999071,1058304,1121882,993628,715643,562733,380325,293693,395437,513650,542200,833926,1060450,1099817,1149415,996235,748831,539979,357018,265451,356972,531504,724303,960700,988509,1018118,1119610,1016847,747687
Spratly Islands,Global horizontal irradiance (surface),740716,937577,986081,1035277,983227,803412,731847,739624,859354,612502,609430,523260,545296,817596,741070,967599,851555,753297,755512,869145,722591,764468,662761,539934,692266,789341,829609,939324,840721,730308,728938,859100,672017,814799,780991,733702,703563,821025,962212,976585,872245,687659,734577,781860,729501,813047,687270,554803,728166,897560,968522,1038409,969419,653134,654848,906237,775609,810597,712656,624287,694853,872971,1014715,1044516,1023233,782791,830016,848990,745348,849707,757905,749749,804227,836777,996458,1056675,933300,671777,819861,786306,663293,560115,749524,617027,662480,778435,925144,1004636,828127,770024,666425,817997,805585,612200,699537,558674,635120,819122,966018,1004506,921828,755863,732384,839739,760475,831701,718786,678110,786672,929122,1020515,1041765,915288,748230,759886,839756,800280,827205,669073,719240,773042,841437,1008638,1037843,979672,805241,846467,801028,800699,539805,729008,591278,569121,826020,932829,982374,901281,818396,758269,882001,760268,655788,642573,643462,721897,841260,852997,900143,873993,894712,693580,836965,741229,737323,697977,586159,634341,852571,978017,1018200,858273,756243,751469,904173,782187
Sri Lanka,Global horizontal irradiance (surface),758771,859295,965060,886229,803451,795985,806270,773380,785360,793486,629197,504475,556389,685859,911389,851127,919535,878607,820281,828852,873329,758945,659724,630476,799891,805073,968825,847205,953614,849743,873499,858478,858213,713590,684425,602639,665842,793884,878981,932279,838180,768525,810392,876896,817920,824485,730989,596882,669377,895233,955429,927706,836615,878405,864757,830495,867888,733222,588708,503435,786032,809376,945649,887200,822397,839370,856062,889421,803546,693088,609368,619368,774082,850878,972163,955704,736216,808791,842465,892682,899383,869224,652049,740920,742945,840650,898717,984560,852083,833708,858384,826896,817382,746442,597041,689176,775827,841097,884237,901592,769179,824377,850926,841022,902597,673094,635819,686378,774326,806915,989768,900561,921845,850559,852830,750114,791461,644114,719129,610598,808777,875263,971003,945324,799796,827234,765684,865047,718608,867163,664480,588161,612914,851360,863578,926939,797361,863282,814535,796641,828592,711130,589699,716862,770582,828194,881737,847906,835024,826251,777456,821604,886938,721984,663321,606322,716374,808290,880997,922295,820549,862133,797479,943602,746699
State of Palestine,Global horizontal irradiance (surface),492632,610327,820004,1001424,1123430,1156167,1138681,1069897,887030,708935,583038,463457,467067,557966,817241,921911,1076689,1171894,1168866,1061012,893501,703135,524349,481592,439692,573365,802153,1036781,1133585,1188524,1144862,1064687,910223,665668,494238,423289,472400,589829,844254,968070,1111528,1183638,1139923,1075728,905801,744938,535668,419201,502371,647389,790538,1024123,1061472,1164674,1137364,1069866,865592,682417,496972,460100,475837,598599,809461,979127,1118015,1155605,1168783,1068753,913532,646750,500391,454681,460429,641719,786039,1034474,1094107,1191921,1153914,1055792,903415,731117,539565,413893,498581,647303,757120,1010137,1143154,1188953,1153137,1078584,905386,685012,509055,420463,434263,579467,838328,985692,1031769,1147187,1140317,1038433,896555,664377,487640,378541,525531,584283,715649,932468,1145155,1142766,1156338,1070268,897200,678408,575348,426870,422113,542273,734771,958501,1125138,1190420,1151753,1065484,913939,727371,485791,455921,500844,643413,791857,1025838,1178727,1194644,1139596,1075570,878560,672864,551915,406716,466610,581768,784043,1039147,1133385,1179768,1165854,1072240,904323,683209,503675,446429,492366,618891,761817,983979,1099184,1142691,1168525,1064142,918274
Sudan,Global horizontal irradiance (surface),856788,953740,1069375,1141537,1122148,1053420,942814,947634,964533,921519,873944,828389,866661,958719,1087154,1144355,1103313,1064847,1009418,964009,965156,935906,903882,833400,867700,966606,1090291,1160051,1109174,1038827,971819,963098,973850,928385,870252,828176,855603,961071,1089225,1157571,1120765,1044234,997689,908932,972466,945006,882977,834265,861815,969436,1033862,1053542,1079817,1052884,969024,951351,955056,920065,889260,828479,875228,966309,1049784,1162045,1088583,1058504,1020464,983146,969790,907785,884439,823259,869930,972257,1050916,1135907,1097347,1048439,959550,960242,971857,930667,882411,824329,866817,957066,1071238,1104331,1074840,1053423,1003236,970349,974378,954603,883678,829598,879762,947274,1087322,1167688,1100700,1036323,960931,957536,961600,929177,882699,820645,852632,924597,1080751,1149498,1105389,1017652,1001729,908831,954566,876014,882695,829675,872531,957566,1076847,1150039,1090429,1060033,959362,894184,963696,940614,881026,830019,869149,959481,1075417,1134348,1085432,1049260,954488,979539,959431,934819,878086,814610,853397,972615,1087247,1131037,1135260,1050576,947878,914297,966640,930908,883608,829550,863483,966643,1059524,1129592,1126785,1005347,1005067,970428,968198
Suriname,Global horizontal irradiance (surface),626276,646037,748922,664748,577382,651207,702671,752810,886333,900239,773607,682886,687683,657082,651854,748490,606317,680594,737259,870363,905635,795777,799919,777902,601117,596371,734479,638457,722447,719961,738021,789673,969703,960187,862042,730563,617047,588735,741285,659548,583566,708008,708094,782854,894072,870069,786170,635250,668637,601240,736918,703689,655990,623580,764494,818607,971012,930697,806078,702706,659493,682714,597022,691772,565985,668592,722486,822894,962908,974124,846173,663319,653019,597868,633894,597106,619305,673095,729116,842024,894602,934232,852444,656907,630081,637058,670221,654731,636711,644401,712842,906558,908641,911381,834005,640919,680115,582935,728381,596959,529151,589675,640904,862821,891923,944664,741589,590369,643078,660230,749164,680005,571750,627150,710275,802676,936620,900956,788951,656661,684115,709481,717357,630683,536778,602891,755320,777853,913823,929587,684389,684005,574940,625421,673266,602514,532002,680174,681996,791222,892961,859269,719936,531120,634714,567538,561338,601738,584546,617826,651191,806852,935381,842740,675883,622078,559018,495413,725239,663672,589269,708331,728808,893600,981334
Svalbard and Jan Mayen Islands,Global horizontal irradiance (surface),7.066,3646,122711,455476,777046,952776,754874,514260,142829,14194,68.03,0.25,5.267,2687,115405,408620,815081,981377,691419,427363,124830,18444,33.66,-1.25,2.914,3092,108235,466009,799408,906777,664566,426979,128669,16095,40.81,0,9.033,3326,119025,448649,772247,905923,662662,357770,166614,17015,56.84,0,8.698,3016,110813,460602,872871,952107,709856,485553,162452,16548,64.21,0.25,6.609,3138,102655,429554,805377,888658,748295,401589,153404,19258,55.37,0,4.891,3228,109548,461950,690378,912017,673216,454912,155087,13361,60.08,0,6.077,3745,113459,460339,868598,956921,761253,423016,141632,14977,52.43,0,8.989,3087,119381,454772,709099,851804,666403,411519,159771,17823,34.86,0.25,6.728,3098,108472,397802,800315,955155,738629,462926,148623,18481,76.22,0,5.189,3963,125683,464991,771979,870484,624927,399486,134792,13389,35.17,0.25,9.108,3023,105536,423108,869335,927978,717136,402756,145922,13167,46.49,0,8.404,3618,110749,459033,835429,826295,631936,392212,151109,13599,52.89,-0.25,4.77,2885,119773,386783,752470,962319,841709,396823,165848
Swaziland,Global horizontal irradiance (surface),751856,869610,723641,573363,579561,546533,527029,690142,804700,744097,758922,800012,791219,919875,857613,591029,602877,566400,524032,619064,767641,835873,801063,865259,924738,932128,783547,702397,590193,572421,554191,715430,663362,697254,783966,884127,735662,894452,727165,646583,598267,552709,529066,639310,738230,730207,818851,685392,863775,892601,643108,682745,612338,562097,571018,693054,823326,750217,687898,785341,886165,837881,777279,589161,609159,543622,538824,664253,660796,874026,933822,876039,864673,824460,765711,658691,546949,497225,530420,726993,680848,748551,655130,849607,875798,775520,825534,640472,577114,512235,561773,627650,692721,782930,857693,793628,958708,722119,749778,619333,545364,536818,533054,574655,813922,876561,908602,851456,812947,762270,690681,553131,611348,543977,618963,633280,764587,810422,788376,800296,844041,817854,769877,557750,630767,534028,580115,636391,674254,739807,815782,889979,804652,673759,813775,690174,581095,524504,583484,603189,723774,725328,785717,763103,834270,868947,741830,547886,544498,518094,559867,672041,793585,793841,795477,773215,1033299,693257,773294,709729,519150,556314,532635,651647,791398
Sweden,Global horizontal irradiance (surface),37735,125721,329022,586157,711016,825522,705465,499509,344670,170883,50603,22821,40864,129541,370094,608580,759803,803935,678712,507911,305402,171050,47886,20276,35626,141780,342096,534913,788082,748208,682214,518980,322915,140481,44036,18985,38926,125148,391250,617390,781401,742795,747815,595311,342464,157137,50248,17719,29419,92707,329124,616701,738278,803658,853770,561277,377882,122864,34139,20864,31342,117008,313833,598474,675998,806228,652722,644402,334928,172971,48353,19806,35792,132039,305924,550020,778671,806842,748136,538684,343190,151658,49242,22302,39222,119173,329315,586064,798286,807428,711629,543337,266715,138782,51741,18676,32985,126599,346715,618613,899095,861858,864522,562990,363558,180296,45211,17659,37253,130067,322030,689594,713466,821886,772546,543278,338970,147590,40216,17394,32237,131219,346050,629104,844242,923431,674562,622338,341087,124400,43228,12958,35599,135779,327125,649472,706235,853701,820430,544089,311234,131314,46689,21296,40007,137061,391986,634294,773237,847085,723573,577451,314577,156430,39947,19429,34338,134126,326015,620921,885683,935702,703707,473806,336397
Switzerland,Global horizontal irradiance (surface),228934,356290,564085,802265,716185,798335,883818,661838,573384,396098,222177,169145,237622,372309,592187,855683,907939,782694,805592,812218,593079,434954,291481,146619,191708,407427,659418,688856,897185,816632,854416,796592,558868,375081,243277,177710,221038,366157,516135,699234,744688,852547,910338,778541,555396,354013,223312,210894,207148,339689,627094,751424,841591,959945,725230,694728,591330,405417,240216,158069,210991,365237,556137,826595,789870,866505,926160,740484,530755,380706,275863,213872,192843,299833,567879,720885,791023,766699,869089,782869,587417,379699,233004,232186,251904,363386,570283,789314,880856,913389,826255,736326,529874,422752,239859,176551,205065,359452,510322,843198,770908,900969,923831,751938,620343,412166,241880,170271,225728,430190,604521,726865,832452,949339,890330,759257,579060,343748,220475,176087,244550,347456,582087,880406,874086,789212,896661,751293,589763,355791,270030,159811,201184,388449,630385,849612,830041,900418,761812,692317,592867,417074,245773,184103,254918,382265,674541,803084,871418,913888,984902,816508,565099,383866,238923,168080,214393,402947,549061,706887,805369,983074,858552,726952,635789
Syrian Arab Republic,Global horizontal irradiance (surface),428014,553607,783126,994613,1138231,1196363,1195940,1096664,904819,676454,560366,423739,442770,570660,833210,926901,1089470,1205292,1201655,1103495,903481,697588,505111,441665,418369,602610,816591,1029336,1114969,1207537,1185501,1103704,923958,651985,467605,387044,453518,581155,817060,989327,1093425,1228576,1214117,1116547,914519,731197,488261,375843,430718,645310,806738,1020367,1107969,1202279,1190022,1095709,896371,661650,493177,371177,456762,588668,775099,994049,1145927,1202901,1202571,1098008,912617,645337,503062,427226,433884,622403,801587,1042120,1108989,1203674,1203417,1085918,920431,711821,537360,373875,464278,663763,743267,989279,1134049,1222826,1206030,1112427,926861,697552,490290,405918,430678,520936,818164,989170,1045505,1182075,1201486,1103764,917494,657408,421315,334993,461585,562977,724302,927574,1157828,1179663,1202995,1101893,927843,677774,532829,371479,410650,552693,742081,969348,1138854,1216407,1182999,1109091,916082,717295,475097,413072,455836,641048,799900,1021310,1186331,1234979,1197893,1095235,918293,690976,514639,405365,446045,600587,761325,1034122,1135755,1204610,1218029,1104178,929513,688987,465564,385161,457518,626790,754608,972785,1124659,1191935,1216007,1089760,926848
Tajikistan,Global horizontal irradiance (surface),407868,512704,777143,1008247,1030393,1120587,1133281,989350,846613,657379,512252,421603,439403,537950,787843,1067842,1118171,1182295,1183543,1065522,874711,610868,404825,387899,452408,571058,779310,1017839,1078649,1159373,1150634,1027816,863246,655163,465356,379451,445680,558204,803663,985045,1154453,1186440,1175987,999122,908083,672891,475925,369237,426000,613627,792728,982248,1099929,1165989,1153264,1073028,890255,626549,452392,397988,411963,532550,762379,1027318,1106857,1185022,1042175,1004722,876407,641235,436800,386953,440342,669078,761520,992238,1068315,1160820,1104940,1045854,883044,641053,464321,365834,425127,571216,792099,984270,1160880,1163997,1115612,1064706,873850,677331,476973,389578,437155,589673,781192,992684,1071325,1194542,1142519,1083882,895707,627606,433786,390945,408967,574085,800410,916197,1163694,1129596,1164255,1061781,909790,642839,457286,394830,428573,593147,785110,987814,1127209,1169983,1118856,1055597,882034,661559,460160,377625,503716,599499,730428,1075649,1116122,1187401,1104680,1062870,939280,651221,482592,403878,421657,599929,735050,1043550,1086458,1150694,1199085,1023496,917069,650889,449582,382100,457660,545609,837334,1012471,1140893,1195685,1134852,1053471,896371
Thailand,Global horizontal irradiance (surface),689406,857098,952327,968979,845301,790343,727131,632867,699198,591020,670601,650955,730692,820452,735889,873418,766278,656890,678152,640870,566505,654756,716578,683503,667418,838238,896114,900113,783955,702214,656219,656897,655459,753841,651098,678774,727412,813498,935823,893548,851689,709691,623403,680148,609426,676003,656753,707788,811344,849248,951267,915890,879817,694243,640740,667774,698597,708985,678945,664551,745429,837269,918764,944739,886453,778039,634544,689141,664659,692616,665484,670111,702749,864707,962100,1006679,825071,704511,692661,663689,625233,644238,646126,624572,627538,860637,901568,876679,739865,723207,611569,688524,713897,661085,615636,638136,673174,818279,895928,883507,831525,689479,612724,603613,730778,732681,702384,637261,713522,857624,958116,975419,832658,755385,720635,578803,704259,777145,698512,742034,778128,862639,947141,921633,887636,771480,788318,672678,690642,525726,692915,696496,775329,888890,920197,828358,860184,743327,689598,732480,615285,628860,637814,713432,768029,744574,862712,896603,702477,819764,701810,679462,642141,675762,680486,683218,736638,831465,966078,991749,895441,753434,720102,713367,597475
Timor-Leste,Global horizontal irradiance (surface),841219,914201,955406,816635,661887,668989,646656,831520,848346,841920,964012,740622,803243,799871,731705,684794,748865,738876,730360,891080,987349,1016983,1019414,816820,778741,862822,729425,873265,595249,748746,744490,903985,1024388,1051971,1064103,965063,720693,807996,876007,874833,669699,627345,713456,899847,1018906,1040501,945236,821548,864360,824011,912660,866141,765932,673297,760440,903678,1065879,1125706,1106536,838835,801608,845953,927657,826010,802977,729834,779880,876983,1034927,1106554,1097195,884187,990313,863608,908117,868376,748721,712932,717081,868241,920568,997674,1032381,835762,844080,869209,751541,775501,745682,633811,714605,889317,980885,1026276,874028,867884,724511,888134,889675,916552,728071,712498,762715,870798,1016620,1090726,964276,850787,749233,946714,748049,866371,675774,706499,794028,890985,1014456,1113261,1077634,1009309,852216,860466,856251,837696,690236,710080,773016,911174,965413,1030783,1050224,805903,735473,728526,816874,844400,794879,721303,790533,841107,922856,1041918,893072,787857,843124,787658,880404,921574,799551,605538,749050,862630,975294,962165,874835,846216,898276,746811,865721,770509,771178,733042,701090,861939,1024220
